File Name,F-Score,Num Chunks,Compute Time,Real Time
WaveDrum02_04#MIX.xml,0.6802721088435375,6,17.203
WaveDrum02_05#MIX.xml,0.5166666666666667,6,14.516
WaveDrum02_06#MIX.xml,0.676470588235294,6,16.64
WaveDrum02_07#MIX.xml,0.9371428571428572,6,17.36
WaveDrum02_08#MIX.xml,0.8481012658227848,6,8.281
WaveDrum02_09#MIX.xml,0.9419354838709678,6,18.609
WaveDrum02_10#MIX.xml,0.8484848484848484,6,14.875
WaveDrum02_11#MIX.xml,0.86,6,14.266
WaveDrum02_12#MIX.xml,0.836734693877551,6,13.875
WaveDrum02_13#MIX.xml,0.7934782608695652,6,9.828
WaveDrum02_14#MIX.xml,0.7960199004975124,6,2.64
WaveDrum02_15#MIX.xml,0.8780487804878049,6,16.875
WaveDrum02_16#MIX.xml,0.8137254901960784,6,20.344
WaveDrum02_17#MIX.xml,0.8140703517587939,6,7.297
WaveDrum02_18#MIX.xml,0.8258706467661691,6,19.297
WaveDrum02_19#MIX.xml,0.967741935483871,6,19.234
WaveDrum02_20#MIX.xml,0.9565217391304347,6,16.297
WaveDrum02_21#MIX.xml,0.9787234042553191,6,17.453
WaveDrum02_22#MIX.xml,0.7226890756302521,6,16.781
WaveDrum02_23#MIX.xml,0.5901639344262295,6,14.063
WaveDrum02_24#MIX.xml,0.7014925373134329,6,17.594
WaveDrum02_25#MIX.xml,0.9818181818181818,6,18.109
WaveDrum02_26#MIX.xml,0.8795180722891566,6,18.609
WaveDrum02_27#MIX.xml,0.8848484848484848,6,18.078
WaveDrum02_28#MIX.xml,0.7592592592592592,6,10.766
WaveDrum02_29#MIX.xml,0.7747747747747747,6,14.328
WaveDrum02_30#MIX.xml,0.7592592592592592,6,12.719
WaveDrum02_31#MIX.xml,0.9738219895287958,6,15.672
WaveDrum02_32#MIX.xml,0.9171270718232044,6,7.047
WaveDrum02_33#MIX.xml,0.9791666666666666,6,16.968
WaveDrum02_34#MIX.xml,0.9822485207100591,6,16.641
WaveDrum02_35#MIX.xml,0.81,6,17.875
WaveDrum02_36#MIX.xml,0.863157894736842,6,17.078
WaveDrum02_37#MIX.xml,0.9787234042553191,6,17.734
WaveDrum02_38#MIX.xml,0.9787234042553191,6,16.735
WaveDrum02_39#MIX.xml,0.9690721649484536,6,16.781
WaveDrum02_40#MIX.xml,0.6308724832214765,6,12.172
WaveDrum02_41#MIX.xml,0.7194244604316548,6,18.406
WaveDrum02_42#MIX.xml,0.8000000000000002,6,16.875
WaveDrum02_43#MIX.xml,0.9811320754716981,6,16.891
WaveDrum02_44#MIX.xml,0.8780487804878049,6,19.812
WaveDrum02_45#MIX.xml,0.9161290322580644,6,15.844
WaveDrum02_46#MIX.xml,0.6562499999999999,6,10.219
WaveDrum02_47#MIX.xml,0.7499999999999999,6,11.437
WaveDrum02_48#MIX.xml,0.8245614035087718,6,14.125
WaveDrum02_49#MIX.xml,0.9600000000000001,6,17.187
WaveDrum02_50#MIX.xml,0.9371980676328503,6,18.453
WaveDrum02_51#MIX.xml,0.9411764705882352,6,14.797
WaveDrum02_52#MIX.xml,0.9595375722543353,6,20.594
WaveDrum02_53#MIX.xml,0.9540229885057472,6,20.219
WaveDrum02_54#MIX.xml,0.8410256410256409,6,15.609
WaveDrum02_55#MIX.xml,0.9285714285714285,6,11.984
WaveDrum02_56#MIX.xml,0.9473684210526316,6,12.032
WaveDrum02_57#MIX.xml,0.7559055118110236,6,11.828
WaveDrum02_58#MIX.xml,0.7547169811320754,6,12.39
WaveDrum02_59#MIX.xml,0.8571428571428571,6,14.313
WaveDrum02_60#MIX.xml,0.5333333333333333,6,11.047
